filename,brightness,contrast,dark_percentage,is_dark,low_contrast
train_0057.png,85.45188182320207,41.086955836862955,22.23965634425046,False,False
train_0058.png,98.30443634598139,43.5069600526103,15.907231602515754,False,False
train_0059.png,108.96813827990223,48.08413843582735,14.505534322456782,False,False
train_0060.png,118.08408697646504,46.200105368871206,9.295835250075347,False,False
train_0061.png,128.55789491700702,32.112266075585396,1.0197711982789082,False,False
train_0062.png,126.01604370546123,30.19873411802308,1.8126970378641096,False,False
train_0063.png,118.36363282354569,35.315091208369374,3.2417898823582836,False,False
train_0064.png,134.81076197567634,40.642668004046584,2.6664494911888803,False,False
train_0065.png,134.05415745929045,43.00192143103963,3.7006544622176465,False,False
train_0066.png,75.28181215812327,47.635894465704666,38.58272711893081,False,False
train_0067.png,91.3845210469669,47.845513430706724,24.90073736324986,False,False
train_0068.png,70.58886824180236,36.32767429328368,29.522723269957634,False,False
train_0069.png,63.224499627911136,35.60521275674842,36.21614400835108,False,False
train_0070.png,121.8202570083434,47.100946407396755,9.617113370886091,False,False
train_0071.png,123.96116961404431,48.91436830924066,6.887559394559084,False,False
train_0072.png,76.53344339659641,51.75760729163691,38.085646088519646,False,False
train_0073.png,89.63654933698852,42.860837345856275,22.334436772119602,False,False
train_0074.png,78.9923009098996,45.547099687057944,33.729701167582796,False,False
train_0075.png,80.24510033166986,35.74599845428533,27.206791793641482,False,False
train_0076.png,109.68372154927602,49.37719691175204,14.888460598121078,False,False
train_0077.png,117.40269923155849,51.02871572331586,12.838336693620716,False,False
train_0078.png,110.43068908358987,52.32187392469232,14.501764712515364,False,False
train_0079.png,124.6206036154773,41.73695879181579,4.574581624196503,False,False
train_0080.png,82.56813937150886,40.83741777459073,26.27630136047428,False,False
train_0081.png,82.837633510041,42.90278784017427,26.69221528738934,False,False
train_0082.png,77.24058669842856,40.080471025041774,32.877663366674774,False,False
train_0083.png,82.69569478140907,55.53669484756015,39.01565101565102,False,False
train_0084.png,89.54954587121198,66.62081194945942,39.25639022887719,False,False
train_0085.png,26.051425122978642,12.186233117582264,97.60625394544076,True,True
train_0086.png,134.21240474324065,31.343471782758,0.0,False,False
train_0087.png,96.27140404510976,46.56362360819561,15.915448181819999,False,False
train_0088.png,94.14839584217263,49.1776261281068,22.172088662279645,False,False
train_0089.png,83.2019946553082,46.37035371545058,31.111352547972572,False,False
train_0090.png,84.52584711104073,39.224661115739224,22.603959320137847,False,False
train_0091.png,90.44196204640303,35.996688663738794,10.868662460664737,False,False
train_0092.png,138.74457709113608,65.13325877978896,12.454744069912609,False,False
train_0093.png,97.69725850918374,52.17847758019908,21.622994158979765,False,False
train_0094.png,118.11898709616553,55.638332064277265,14.567056683239255,False,False
train_0095.png,91.72238762197615,52.112773122113374,25.672249490258416,False,False
train_0096.png,91.72013821481642,53.74540232701744,27.26480862333429,False,False
train_0097.png,72.94108590672523,53.71976445574208,43.55484039616957,False,False
train_0098.png,140.93512796836896,47.3100022757445,5.659137722849635,False,False
train_0099.png,98.10705041262321,56.086270585435784,22.775225414533505,False,False
train_0100.png,132.50088840254722,62.59625744421111,12.786641078462663,False,False
train_0101.png,125.55777065099619,64.64789230580476,15.80188512726374,False,False
train_0102.png,127.66946552599325,55.65485442526116,14.873600123256558,False,False
train_0103.png,95.74800117483097,43.01377511897645,15.051151219175086,False,False
train_0104.png,94.59082803395754,42.968889023523296,14.80662800102028,False,False
train_0105.png,108.37345479331778,57.02849636753693,19.978704067407595,False,False
train_0106.png,67.93157927668628,40.90849795246103,40.1605451966796,False,False
train_0107.png,101.82703718766946,53.49298893093277,18.59592041046177,False,False
train_0108.png,92.45159595076163,48.39999682992469,19.983620454868024,False,False
train_0109.png,80.76873461811205,36.62642578430078,22.55401910482626,False,False
train_0110.png,51.01338745672214,20.480392244329405,55.632117382054815,False,False
train_0111.png,86.80686402331467,61.48853942429442,37.15584017179231,False,False
train_0112.png,93.33661407044622,51.00507876366451,24.996606134021157,False,False
train_0113.png,86.96578985082405,53.725323118851556,26.617419060647514,False,False
train_0114.png,61.82503231795497,33.298564870939316,39.539723273914326,False,False
train_0115.png,85.70349678827688,44.82043068680266,26.482701540571913,False,False
train_0116.png,109.66264446221636,60.39472212104348,20.60680664669939,False,False
train_0117.png,95.35290545187722,41.86977442949744,15.760191736259188,False,False
train_0118.png,86.27368972471778,49.987287878592234,29.561539065978682,False,False
train_0119.png,96.42426464810498,56.826558566270904,25.028680688336518,False,False
train_0120.png,94.4281269794676,62.88192250489978,35.06264773587529,False,False
train_0121.png,77.23320212040099,51.459887788872045,40.80774681152574,False,False
train_0122.png,86.21481918857923,55.895835900284695,34.62263160657114,False,False
train_0123.png,110.63227397915493,58.74676226471452,19.07300401934842,False,False
train_0124.png,92.43910483285164,47.204503855633895,24.460998717215585,False,False
train_0125.png,49.46301890469694,26.361572813077842,60.589553693237185,True,False
train_0126.png,75.86539230167695,38.419742331797295,26.914588582848204,False,False
train_0127.png,96.90815876284327,45.52048287976303,19.405689912382073,False,False
train_0128.png,96.36799004055219,51.512150576921016,25.985701678818312,False,False
train_0129.png,125.69375787853713,49.58069859744159,4.606865830929493,False,False
train_0130.png,78.8478016755108,43.751279199158546,33.24201938745665,False,False
train_0131.png,86.72018760706973,45.555061213832566,25.64398529227427,False,False
train_0132.png,72.71662689856738,68.07293383167088,55.621676009774326,False,False
train_0133.png,97.54871359197844,29.955900201972643,2.827685304636942,False,False
train_0134.png,97.23958293597813,55.51783679624442,22.32309746328438,False,False
train_0135.png,114.3214387651085,54.39280625443196,15.532838211737293,False,False
train_0136.png,126.40987560584517,70.31360954583127,19.269289061598336,False,False
train_0137.png,79.33127872908051,57.72775920007541,42.719782379672,False,False
train_0138.png,95.36964531869953,49.763744855855734,25.84686908711627,False,False
train_0139.png,110.8420619146682,60.49866561583569,21.067691617623176,False,False
train_0140.png,109.45910513747258,72.17067273969315,31.472935760079167,False,False
train_0141.png,107.3790768469515,56.00020991596196,17.54738393356568,False,False
train_0142.png,82.74494026101023,54.0245034686208,32.60001144325446,False,False
train_0143.png,94.56681624940954,57.184283426576734,31.34965622211725,False,False
train_0144.png,65.95155093686034,39.769573315142495,42.6182228520443,False,False
train_0145.png,104.02369246088857,49.59122128819009,11.862567389900656,False,False
train_0146.png,70.9648555815769,31.70247744396406,28.922456414259695,False,False
train_0147.png,78.44220481283628,43.641160069354534,30.515205008980324,False,False
train_0148.png,98.12138693728858,49.260411811056294,19.899817850637522,False,False
train_0149.png,111.33603440752977,65.78265837606777,25.04233414365559,False,False
train_0150.png,103.24427016887006,55.38322083700688,22.37629972645489,False,False
train_0151.png,97.29142243676144,56.58639604359568,23.873407934468023,False,False
train_0152.png,85.37231871809252,44.45190123727122,26.294268961504336,False,False
train_0153.png,103.71859539926648,34.371786266511464,7.926879036568381,False,False
train_0154.png,73.06229713943677,51.5286911985401,40.300055029397285,False,False
train_0155.png,102.23085558370688,56.95725767309364,18.725134801533162,False,False
train_0156.png,96.38279217826285,63.84536253140751,32.949002793477554,False,False
train_0157.png,98.80174996378386,56.03428316732423,24.794050895745812,False,False
train_0158.png,68.31865908374887,54.01448608952474,49.27810188052016,False,False
train_0159.png,111.50417624080882,59.712444467009384,15.79465379901961,False,False
train_0160.png,91.2540256127644,58.12902299064944,33.164593502335585,False,False
train_0161.png,109.03534876397418,56.846131383431405,18.186112423240434,False,False
train_0162.png,80.48081159119697,38.175644394936796,21.846980220101383,False,False
train_0163.png,81.86633481126015,38.287971871574406,21.14557152832512,False,False
train_0164.png,88.23757858273436,40.026769366462084,18.72256807269987,False,False
train_0165.png,86.58597633747756,37.759140325369714,18.737489780383974,False,False
train_0166.png,86.39963724592597,37.92253270539759,18.816034392880223,False,False
train_0167.png,82.42744926097882,37.50456066506856,21.26239727005146,False,False
train_0168.png,79.90367732033225,35.37279593469419,21.469506139400504,False,False
train_0169.png,82.1281650236259,63.8988036996536,33.83279850839928,False,False
train_0170.png,82.79375564159226,64.31495228654656,33.38140850009864,False,False
train_0171.png,75.62006653229359,75.61322233811838,52.19208599508005,False,False
train_0172.png,56.95274439722298,66.7415284757049,74.13282237204464,True,False
train_0173.png,50.58985697194599,62.181024941797,77.03680477952703,True,False
train_0174.png,51.35642278359677,63.203877683819584,76.61234397640862,True,False
train_0175.png,48.09537337662338,63.782920867660366,79.38375980455189,True,False
train_0176.png,81.57833282386311,46.34526470637096,28.29362209382159,False,False
train_0177.png,80.92738790974663,44.886561518490396,27.748147491452656,False,False
train_0178.png,84.60246271381054,44.279532936576075,24.899006934929076,False,False
train_0179.png,84.73432362159039,44.3118282832206,24.827434826010528,False,False
train_0180.png,96.4398199921125,24.579143162787055,2.5726217295235627,False,False
train_0181.png,98.89078947368421,24.726133862113027,3.4457551925791488,False,False
train_0182.png,98.31405346376816,32.89163698318377,6.993128294082326,False,False
train_0183.png,98.37863165820693,34.11698256804661,7.49781720019545,False,False
train_0184.png,97.99015538447793,34.6263156545186,7.984890900788215,False,False
train_0185.png,96.43737089614557,34.53889920225332,10.613069338841765,False,False
train_0186.png,121.18959638306372,36.10100921187342,5.592435994446045,False,False
train_0187.png,119.89822414512241,37.49983154033309,6.74933925554273,False,False
train_0188.png,118.63997531265227,39.25885699744528,8.208205294786422,False,False
train_0189.png,108.40441988257925,39.2526742348015,11.080722068710564,False,False
train_0190.png,108.80108503359742,39.6963098494331,11.13449930154069,False,False
train_0191.png,114.9431971980866,40.64465901494983,9.437617863109537,False,False
train_0192.png,110.15837188753872,39.93899704611983,11.022346880378464,False,False
train_0193.png,110.05265574931835,39.848059463377034,11.089622272379055,False,False
train_0194.png,113.97714460977804,40.54018923340248,10.436775398549072,False,False
train_0195.png,113.5075578180877,40.34911969775327,10.366318464144552,False,False
train_0196.png,112.68745971602165,39.438624460675854,10.246970407863433,False,False
train_0197.png,100.83031601797866,56.819064148653425,26.24897374170296,False,False
train_0198.png,102.01187924612448,56.48935877965455,25.11182408593254,False,False
train_0199.png,114.9980964467005,55.7873656916696,16.05701124533151,False,False
train_0200.png,116.53521583255107,55.077693818244164,15.1389271497413,False,False
train_0201.png,116.90359268982495,55.93920276886245,15.270301010963786,False,False
train_0202.png,103.9282225730677,54.67850543930467,22.541835524384695,False,False
train_0203.png,105.87967016158657,52.55858684392358,19.741809057617157,False,False
train_0204.png,104.37053017340352,53.40057199149386,21.234227114297113,False,False
train_0205.png,75.23637202803005,47.71140577423886,38.77350609480131,False,False
train_0206.png,100.7816120116868,41.833625980684964,14.430809841280585,False,False
train_0207.png,99.6909609648554,41.347256685338536,14.394604444533119,False,False
train_0208.png,99.33286498446874,41.71543829358499,14.57886898429854,False,False
train_0209.png,84.88328882860132,35.37646713613383,18.43924890799891,False,False
train_0210.png,94.9803121884414,39.6446243021034,16.100738086573543,False,False
train_0211.png,95.84411408090679,39.85639288460479,15.694775040260204,False,False
train_0212.png,108.88212321595336,49.02045030868634,14.159646822439603,False,False
train_0213.png,96.854673001382,59.61595018127675,29.943358590500306,False,False
train_0214.png,97.31956971830526,59.7173961651543,29.63640282413183,False,False
train_0215.png,120.72683289914403,56.185668313828,14.50181184259495,False,False
train_0216.png,120.45381670015179,56.265923052730365,14.651675334762038,False,False
train_0217.png,79.87046748184771,45.67618385627139,28.745444669520925,False,False
train_0218.png,79.40530599559527,45.35699796280623,28.910293152317784,False,False
train_0219.png,66.71381123468984,42.33453884059224,38.189309247410336,False,False
train_0220.png,78.1211359952588,44.189123104514586,32.030682118401415,False,False
train_0221.png,77.28839280266357,44.297754547693664,32.944093904127165,False,False
train_0222.png,78.28500442708606,43.57777273477745,31.212881595570813,False,False
train_0223.png,107.76720182444281,57.8530520450157,19.186959252869745,False,False
train_0224.png,91.04627307910313,54.2088651831011,25.98921891115881,False,False
train_0225.png,106.10825363724608,56.28430309664664,19.013372858284715,False,False
train_0226.png,88.71899596633746,53.526741249065324,27.548993831529984,False,False
train_0227.png,67.08889664829408,49.96183977802287,43.88841326007676,False,False
train_0228.png,67.28302364518754,50.34507367861874,43.75589080712107,False,False
train_0229.png,63.18014908264308,57.1161615721245,53.717717607595915,False,False
train_0230.png,64.39627270381769,58.338119243614976,53.12272495146563,False,False
train_0231.png,41.35783576844296,40.94843706185464,79.15132130804744,True,False
train_0232.png,38.95906508070119,36.2889301311886,80.16138487896134,True,False
train_0233.png,45.82006551085617,41.482943847587926,73.56476316204518,True,False
train_0234.png,103.8673629899956,34.6077615507078,6.191055461174382,False,False
train_0235.png,105.28638835103366,34.62435641899167,5.564356822938059,False,False
train_0236.png,83.20198000378531,39.213915830445686,24.106491592573136,False,False
train_0237.png,83.91598811990431,39.388408323783196,23.709366156256316,False,False
train_0238.png,91.77254288014808,40.58511052057903,19.545410905683518,False,False
train_0239.png,91.58117897290988,41.07543083578138,20.130177938857834,False,False
train_0240.png,89.96730004363724,40.01858789468502,20.171346742231282,False,False
train_0241.png,89.29110608034973,40.175734419576,20.75158005523266,False,False
train_0242.png,102.17441205069466,38.471611166126785,12.508405161758162,False,False
train_0243.png,83.37316182860046,35.961263075654095,18.428330578786948,False,False
train_0244.png,83.2572632566319,37.148168854891516,19.68739547593875,False,False
train_0245.png,83.83286017519208,37.38162824796805,19.38733594427337,False,False
train_0246.png,83.01052373916816,36.936822417120354,19.661413444964296,False,False
train_0247.png,83.56261693798612,37.07073655093791,19.32188799148948,False,False
train_0248.png,90.27739305799354,43.983283973125104,21.363769132724368,False,False
train_0249.png,89.46017343250111,43.94434510182364,21.878282355828116,False,False
train_0250.png,87.01644619350112,40.756989977478604,20.433240646697413,False,False
train_0251.png,89.03281120004159,40.88760511035891,19.352955705417425,False,False
train_0252.png,85.77336418242629,37.06055970462025,19.180554492846355,False,False
train_0253.png,89.48652548064611,37.81807091283514,16.550896062543185,False,False
train_0254.png,88.90304836515512,37.74076971131494,16.794532518502546,False,False
train_0255.png,88.15735583897937,37.4526526891203,16.981008173673743,False,False
train_0256.png,89.05956722116808,35.07318906250064,14.566828080478844,False,False
train_0257.png,87.56883582781664,37.4576207516581,17.73349699233066,False,False
train_0258.png,87.72307849784363,43.82025927169637,24.794895557988138,False,False
train_0259.png,88.5949269671452,43.88535260129475,23.641647847740366,False,False
train_0260.png,87.4354503296311,44.6823679864641,25.695954204535482,False,False
train_0261.png,84.72161737464981,45.05507608916423,28.107607906526628,False,False
train_0262.png,81.44850207257285,43.48851929939622,29.11820967827778,False,False
train_0263.png,81.25936814860785,43.49803165980998,29.29198915112093,False,False
train_0264.png,81.23258912916423,43.378436849372136,29.128327041243463,False,False
train_0265.png,82.09891755383838,43.83724068828585,28.934024255723823,False,False
train_0266.png,82.10199819014973,49.958895646204354,35.417927386274556,False,False
train_0267.png,82.3017635452891,49.706531728907905,34.903917187697076,False,False
train_0268.png,81.05581803660199,50.13913663956183,35.91718420798964,False,False
train_0269.png,81.14046863796713,51.54787339061986,36.909582126365905,False,False
train_0270.png,78.54616531921046,50.16985450881357,41.88632283228607,False,False
train_0271.png,77.73760016001266,49.216200583126835,41.40435187776574,False,False
train_0272.png,77.41609936061549,49.80819911599279,42.63900376803603,False,False
train_0273.png,77.75623522954966,49.90221597498688,42.33517616509628,False,False
train_0274.png,85.28754252225114,52.935951297355274,33.77719314190746,False,False
train_0275.png,80.2449098610601,50.18350249517569,39.17456694244751,False,False
train_0276.png,93.64162818418772,53.32213444701704,27.28292445134205,False,False
train_0277.png,92.95326250812164,53.21321714617544,27.677899104344544,False,False
train_0278.png,92.74766498216493,53.07706485410958,27.806079355921565,False,False
train_0279.png,95.29493396178131,51.35437532717529,25.68198704708477,False,False
train_0280.png,95.70373277087766,51.20930567234624,25.305803692027457,False,False
train_0281.png,77.07602766595693,55.650781190611646,42.52727712533546,False,False
train_0282.png,77.49323965209399,55.64510826783683,42.27476361437007,False,False
train_0283.png,76.72409356070291,55.35355693352022,42.68998846742096,False,False
train_0284.png,75.59587151143529,55.167454008992955,43.50680721740104,False,False
train_0285.png,76.06379637798072,55.04825917991939,43.02967593247613,False,False
train_0286.png,77.16589413428959,55.678842701089145,42.59446415312268,False,False
train_0287.png,76.82824497866366,55.782096074307674,42.896761388688226,False,False
train_0288.png,76.80681043593188,55.53131053833788,42.784890678307605,False,False
train_0289.png,77.27907512941795,55.92200074073762,42.56397113357838,False,False
train_0290.png,76.89849443891383,55.908789995251055,42.9149334032519,False,False
train_0291.png,93.07066182097738,52.72245724145842,27.971623606320772,False,False
train_0292.png,93.10429593413252,52.59316509282078,27.906386645170013,False,False
train_0293.png,92.65461944574035,52.77876671595283,28.50171339197911,False,False
train_0294.png,92.33253116159737,51.889042013206925,28.383591637869436,False,False
train_0295.png,92.05589456662084,52.57536876022199,28.902601988157965,False,False
train_0296.png,92.69117661119694,52.58599399877972,28.343243032818794,False,False
train_0297.png,92.11193940899447,52.77673688792183,28.752224536634763,False,False
train_0298.png,91.95480863668523,53.38447370460854,29.47240151095057,False,False
train_0299.png,107.26670938722718,55.86185217915298,23.67324636176819,False,False
train_0300.png,106.81854828783781,55.87661992086293,24.33554405488793,False,False
train_0301.png,106.73772929930895,55.99929310481086,24.25228844238215,False,False
train_0302.png,96.56201603052226,53.43087458957944,25.95608784588635,False,False
train_0303.png,98.5788697148387,52.22566552860836,23.14569271723165,False,False
train_0304.png,100.0731269134173,52.230816926496615,22.26151750753485,False,False
train_0305.png,70.84468667825831,62.57074546804453,47.60060204827463,False,False
train_0306.png,64.49046960165414,47.305625664216194,45.72494826608523,False,False
train_0307.png,65.09179469670173,47.45914022686225,45.282382004216046,False,False
train_0308.png,71.44082786399989,49.22373813440627,41.036036258572466,False,False
train_0309.png,70.86558293822122,49.07415334483036,41.61407648128911,False,False
train_0310.png,83.89655303142933,55.425857061729154,37.57763174848602,False,False
train_0311.png,76.2542818666958,34.63299418731799,5.684244916172627,False,False
train_0312.png,77.89513015417631,35.268054851095044,3.932436251532699,False,False
train_0313.png,142.15265697064146,56.84615410115332,7.17129815838118,False,False
train_0314.png,141.93026008062762,56.30539016958949,6.925336746510635,False,False
train_0315.png,136.17938423115103,55.95715530471625,7.632441825820024,False,False
train_0316.png,130.97293766536603,61.84562549119874,11.01984255924507,False,False
train_0317.png,124.0880553571092,61.219829622420086,15.630080726262246,False,False
train_0318.png,95.59252481513556,41.63525541635764,8.611951235760444,False,False
train_0319.png,80.28129653199784,35.41768575560902,17.286514799828417,False,False
train_0320.png,119.42583871610277,97.05547298357092,36.18833527776987,False,False
train_0321.png,60.49238833061524,60.52316844289786,60.49817732978931,True,False
train_0322.png,118.82977038165949,96.53053871613413,37.08942553784558,False,False
train_0323.png,101.96970850156086,99.09875500484284,52.69363193740881,False,False
train_0324.png,113.98039836782021,96.92228364430895,41.847728363319476,False,False
train_0325.png,114.81150438987005,103.01926265944029,47.485770960361556,False,False
train_0326.png,112.61968811698681,94.42904131845951,37.45862915248419,False,False
train_0327.png,125.52582554448682,98.08023897603832,34.00431607635234,False,False
train_0328.png,110.12469035831309,100.95587193330044,45.89550938406502,False,False
train_0329.png,128.19389654055811,99.4613205180685,34.06185245056066,False,False
train_0330.png,112.11031597474818,101.55743592752256,45.00692054721366,False,False
train_0331.png,115.3071027901773,93.77750318222502,36.955396112004216,False,False
train_0332.png,116.04906047853744,100.07470620563343,40.54368340301758,False,False
train_0333.png,107.34626624871845,94.75034143145436,44.29881183723574,False,False
train_0334.png,115.51126786481015,100.37895737146779,41.11332610903242,False,False
train_0335.png,115.52151151703308,99.9360964209887,40.73459662188903,False,False
train_0336.png,111.55367873651772,96.3305936846583,42.909711521999654,False,False
train_0337.png,123.85399110000415,107.27697181279488,45.778996425454096,False,False
train_0338.png,105.12694091233371,100.9779633434334,50.45781925385035,False,False
train_0339.png,115.7715169910371,103.29431493635538,49.28282974467351,False,False
train_0340.png,108.48107719115802,102.21672209336434,48.92841736693723,False,False
train_0341.png,111.926645486725,94.3284276088548,40.09828816685314,False,False
train_0342.png,111.76358629887771,94.74691684957206,40.621730643322145,False,False
train_0343.png,95.29497141621472,98.13399543030422,57.20458124739722,False,False
train_0344.png,108.8250587395064,102.22623882159753,48.43486974497321,False,False
train_0345.png,111.31621733129295,94.7927816274709,41.159157739970595,False,False
train_0346.png,115.84689430010351,93.64648239055492,36.45717339984856,False,False
train_0347.png,111.76771492590412,94.55135982605205,40.601728256287764,False,False
train_0348.png,97.23155454783499,91.57798250274286,46.97033458816648,False,False
train_0349.png,110.88313491630215,89.57081198318407,34.62349501971511,False,False
train_0350.png,103.13830837225588,102.54394235756875,54.61204077453111,False,False
train_0351.png,122.82617906753234,100.89992471697262,37.40878259246199,False,False
train_0352.png,120.72030296170084,98.3247553554609,37.70542654131964,False,False
train_0353.png,106.47508710884891,100.89082866583044,53.86042773999466,False,False
train_0354.png,107.48947580338347,101.33144601614963,53.36642719456211,False,False
train_0355.png,105.25825525729543,101.95283199511415,51.635844406174456,False,False
train_0356.png,110.09792111923126,100.84237571036245,45.809237101455615,False,False
train_0357.png,97.29941969697967,91.61807559407418,47.757732806303316,False,False
train_0358.png,113.31359373131245,99.26033604997129,41.39774716492884,False,False
train_0359.png,93.88074632199817,98.94226569586459,60.10912094100803,True,False
train_0360.png,115.8999754612742,93.49627675026976,36.29985245994957,False,False
train_0361.png,106.05954688886098,100.97853556294743,53.89065544353123,False,False
train_0362.png,108.80947709899361,102.05914578986963,48.26202357293904,False,False
train_0363.png,112.50512554611596,99.46876469484607,44.224862244533504,False,False
train_0364.png,95.35442693637218,37.260942400268235,7.96992020935718,False,False
train_0365.png,105.07325535572177,45.37261459801973,4.728229641440028,False,False
train_0366.png,106.03831945782657,46.227326314496636,4.841748931048789,False,False
train_0367.png,105.76583020547868,46.2891633220441,4.989142766389135,False,False
train_0368.png,105.30821348354603,46.24383775382376,5.2359503346533085,False,False
train_0369.png,100.40280319576055,44.3994826607759,7.691985665594403,False,False
train_0370.png,101.29219203471418,44.57379781437438,7.2612171041073745,False,False
train_0371.png,102.96973446600896,31.03080780314337,0.019722283506154018,False,False
train_0372.png,120.42039819820413,38.30817177099013,0.21973734100591433,False,False
train_0373.png,121.30627896428523,38.03870770596478,0.17739046986664211,False,False
train_0374.png,99.06010475302789,34.18230998992045,0.17228476245484983,False,False
train_0375.png,99.42613393055103,34.174547438192654,0.1590928555591752,False,False
train_0376.png,98.97867845935295,34.07523608817694,0.19002263296869107,False,False
train_0377.png,98.6817413130642,34.02276954771811,0.20758192455518232,False,False
train_0378.png,98.6108634514599,34.03373431434941,0.21475473016967328,False,False
train_0379.png,98.75096084554409,36.26363005183771,0.9199604820083704,False,False
train_0380.png,99.25452382451168,36.1617654826801,0.981196950544169,False,False
train_0381.png,102.01606799592489,36.39576013440642,0.7918178212555012,False,False
train_0382.png,101.96976478956933,36.46070554028446,0.8209510061548244,False,False
train_0383.png,101.97941621055274,36.498935490515535,0.8136125450884306,False,False
train_0384.png,107.6587076578371,52.46339653676949,13.76021712270456,False,False
train_0385.png,106.23633469627546,53.148047192330374,15.396286434911453,False,False
train_0386.png,83.8944246060625,44.594800274914235,26.654455999709143,False,False
train_0387.png,82.47905414631471,44.35171444526767,27.782319498939106,False,False
train_0388.png,85.60441754680467,45.447057840494764,25.224170897644655,False,False
train_0389.png,86.30470483649385,46.124736129738174,24.582567171299367,False,False
train_0390.png,86.06996360444876,45.653079416831986,24.25351651136162,False,False
train_0391.png,86.22191937612791,45.4926381778194,24.442302898071095,False,False
train_0392.png,100.54902044915794,46.440124994932795,16.501441866935195,False,False
train_0393.png,101.04001639898854,44.013813323400456,14.31139156312177,False,False
train_0394.png,102.35868747690023,43.041280003779114,13.135849235543597,False,False
train_0395.png,102.51038221428266,41.5189001600674,11.536910375382002,False,False
train_0396.png,105.83332617772844,44.52427653122616,12.154394925901785,False,False
train_0397.png,107.5727837572543,44.88708239983321,12.10472024660318,False,False
train_0398.png,95.34711037438379,39.39187269264379,15.402605392469388,False,False
